DelayedWord,DelayedRT,Studied,StudyPosition,Block,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,PrimePosition,PrimeBlock
,8002.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7994.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
MOTHER,7984.89,Studied,27,1,NA,6,Unrelated,LETTUCE,NA,NA,unrelated,,
,7985.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7995.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7994.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8009.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
TIRE,8019.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
WRONG,7995.015,NA,NA,NA,Unrelated,20,Unrelated,WRONG,NA,NA,identical,20,2
,7996.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7993.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8003.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8007.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8036.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8014.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7993.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7995.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8013.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8013.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,6621.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
