DelayedWord,DelayedRT,Studied,StudyPosition,Block,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,PrimePosition,PrimeBlock
,157.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,366.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,17.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,16.45999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,199.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
I,1100.62,NA,NA,NA,NA,6,Related,CROOK,THIEF,NA,unrelated,,
REALLY,1665.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
CANNOT,1685.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
REMEMBER,1349.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
AND,1649.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
I,933.47,NA,NA,NA,NA,6,Related,CROOK,THIEF,NA,unrelated,,
DO,683.77,NA,NA,NA,NA,7,Related,NERD,GEEK,NA,unrelated,,
NOT,917.08,NA,NA,NA,NA,8,Unrelated,ENGLISH,NA,NA,unrelated,,
KNOW,782.585,NA,NA,NA,NA,"9,12",Related,GLOBE,WORLD,NA,unrelated,,
WHY,838.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
THIS,1749.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
IS,550.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
WEIRD,1130.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,550.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,304.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,198.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,116.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,16.75000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,117.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,50.26999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,50.51999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,33.09499999,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,83.79500001,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,51.08999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,67.39499999,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,66.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,66.02999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,32.99500002,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,33.32999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,66.92000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,100.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,66.73999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,48.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,50.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,50.89499999,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,83.89000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,84.12999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,50.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,83.63500002,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,99.48999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,83.86499999,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,417.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,516.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,251.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,133.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,85.38500001,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,49.59000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,49.60999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,66.38999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,77.97499999,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,518.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,17.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,150.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,16.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,66.50000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,49.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,32.41000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,66.01000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,34.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
