"DelayedWord","DelayedRT","Studied","StudyPosition","Block","PrimeCondition","Day1OutputPosition","PrimedRelated"
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",8003,NA,NA,NA,NA,NA,NA
"",8005,NA,NA,NA,NA,NA,NA
"",8005,NA,NA,NA,NA,NA,NA
"",8005,NA,NA,NA,NA,NA,NA
"",8005,NA,NA,NA,NA,NA,NA
"",8005,NA,NA,NA,NA,NA,NA
"",8005,NA,NA,NA,NA,NA,NA
"",8005,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",8004,NA,NA,NA,NA,NA,NA
"",8004,NA,NA,NA,NA,NA,NA
"",8004,NA,NA,NA,NA,NA,NA
"",8004,NA,NA,NA,NA,NA,NA
"",8004,NA,NA,NA,NA,NA,NA
"",8004,NA,NA,NA,NA,NA,NA
"",8004,NA,NA,NA,NA,NA,NA
"",8005,NA,NA,NA,NA,NA,NA
"",8005,NA,NA,NA,NA,NA,NA
"",8005,NA,NA,NA,NA,NA,NA
"",8005,NA,NA,NA,NA,NA,NA
"",8005,NA,NA,NA,NA,NA,NA
"",8005,NA,NA,NA,NA,NA,NA
"",8005,NA,NA,NA,NA,NA,NA
"",7998,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7989,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"",7988,NA,NA,NA,NA,NA,NA
"FRIGHT",8005,"Studied",9,3,NA,"17",NA
"SCARED",7987,"Studied",7,2,NA,"15",NA
"CLOWN",6953,NA,NA,NA,NA,NA,NA
