"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"THROW",2096.245,"Studied",19,1,"Identical",NA,NA,NA,NA,NA
"PHONE",3498.555,"Studied",13,1,NA,"21,30","Identical","THERE",NA,NA
"CALL",8003.005,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOOD",7995.48,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA
"MOVIE",7990.855,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OPEN",7993.935,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STREET",7988.225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TENNIS",7994.425,"Studied",34,4,NA,NA,NA,NA,NA,"RACKET"
"RUN",7998.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",1683.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8005.795,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.205,NA,NA,NA,NA,NA,NA,NA,NA,NA
