"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"",7999.72,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.405,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TABLE",1615.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.215,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH",7999.925,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHERIFF",1764.47,"Studied",14,3,NA,"25","Related","DEPUTY","SHERIFF","DEPUTY"
"",8021.465,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.805,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RULES",7650.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
