"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"BOWL",4185.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LOOP",2600.365,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STOLE",3766.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOAL",3116.485,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIANT",5434.215,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLAIN",6647.895,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCENE",7936.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ICE",7997.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUE",1665.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STUB",6635.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8002.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLUE",7999.925,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7990.435,NA,NA,NA,NA,NA,NA,NA,NA,NA
