"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"THOUGHT",5633.225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRIDGE",4715.805,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HELP",4599.4,NA,NA,NA,NA,"31","Related","HARD","SOFT",NA
"EXCITED",2401.685,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LUNCH",2833.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HEAD",2983.83,"Studied",19,1,NA,"18","Unrelated","CRACKER",NA,"SKULL"
"APPEAL",1655.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CASE",3201.315,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HEARD",5096.905,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROUGH",4317.515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WRITE",4766.405,"Studied",21,1,"Identical","14,11","Identical","WRITE",NA,NA
"FRIEND",5168.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
"INJURY",1666.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OPEN",5415.685,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHUT",4593.025,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORANGE",1765.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CALCULATE",2451.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HERE",5200.865,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SITTING",3283.795,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLY",7368.985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZIPPER",6299.345,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HEART",1838.255,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CELLS",2332.645,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CELL",2217.365,"Studied",15,1,NA,"24","Identical","SHIRT",NA,NA
"ELEMENY",6766.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ELEMENT",2750.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BACK",4932.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MONTH",5101.555,NA,NA,NA,NA,"40","Related","DAYS","NIGHTS",NA
"NIGHT",6183.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLEEP",2116.45,"Studied",17,2,NA,"11,22","Identical","WATER",NA,NA
